WARNING 2026-05-28 23:05:41,594 log 25512 9076 Not Found: /api/auth/profile/
WARNING 2026-05-28 23:05:41,596 log 25512 9076 "GET /api/auth/profile/ HTTP/1.1" 404 3615
INFO 2026-05-28 23:10:36,939 autoreload 26308 25624 Watching for file changes with StatReloader
INFO 2026-05-28 23:10:53,856 log 25512 8104 "GET / HTTP/1.1" 200 512
INFO 2026-05-28 23:20:57,898 log 25512 1192 "GET / HTTP/1.1" 200 512
WARNING 2026-05-28 23:20:58,240 log 25512 1192 Not Found: /favicon.ico
WARNING 2026-05-28 23:20:58,251 log 25512 1192 "GET /favicon.ico HTTP/1.1" 404 3597
INFO 2026-05-28 23:21:23,343 log 25512 1192 "GET /admin/ HTTP/1.1" 302 0
INFO 2026-05-28 23:21:23,655 log 25512 1192 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4080
INFO 2026-05-28 23:21:23,726 log 25512 15696 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2026-05-28 23:21:23,734 log 25512 1192 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2026-05-28 23:21:23,740 log 25512 4860 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2026-05-28 23:21:23,744 log 25512 21792 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2026-05-28 23:21:23,749 log 25512 5432 "GET /static/admin/css/login.css HTTP/1.1" 304 0
INFO 2026-05-28 23:21:23,754 log 25512 1224 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2026-05-28 23:21:23,764 log 25512 1224 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2026-05-28 23:21:32,985 log 25512 1224 "POST /admin/login/?next=/admin/ HTTP/1.1" 200 4249
INFO 2026-05-28 23:21:49,604 log 25512 1224 "POST /admin/login/?next=/admin/ HTTP/1.1" 200 4249
INFO 2026-05-28 23:22:18,637 log 25512 1224 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2026-05-28 23:22:19,014 log 25512 1224 "GET /admin/ HTTP/1.1" 200 6021
INFO 2026-05-28 23:22:19,046 log 25512 1224 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2026-05-28 23:25:02,423 log 25512 14904 "GET /health/ HTTP/1.1" 200 102
INFO 2026-05-28 23:25:02,429 log 25512 14904 "GET /health/ HTTP/1.1" 200 102
INFO 2026-05-28 23:25:21,881 log 25512 14904 "GET /health/ HTTP/1.1" 200 102
INFO 2026-05-28 23:25:21,886 log 25512 14904 "GET /health/ HTTP/1.1" 200 102
INFO 2026-05-28 23:25:48,644 log 25512 1224 "GET / HTTP/1.1" 200 512
INFO 2026-05-28 23:25:50,926 log 25512 1224 "GET / HTTP/1.1" 200 512
INFO 2026-05-28 23:25:54,263 log 25512 1224 "GET /admin/ HTTP/1.1" 200 6021
INFO 2026-05-28 23:26:27,246 log 25512 12312 "GET /health/ HTTP/1.1" 200 102
WARNING 2026-05-28 23:26:27,440 log 25512 12312 Not Found: /favicon.ico
WARNING 2026-05-28 23:26:27,443 log 25512 12312 "GET /favicon.ico HTTP/1.1" 404 3597
INFO 2026-05-28 23:26:37,760 log 25512 12312 "GET /admin/ HTTP/1.1" 302 0
INFO 2026-05-28 23:26:37,797 log 25512 12312 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4080
INFO 2026-05-28 23:26:37,897 log 25512 12312 "GET /static/admin/css/base.css HTTP/1.1" 200 23100
INFO 2026-05-28 23:26:37,901 log 25512 22312 "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 3538
INFO 2026-05-28 23:26:37,911 log 25512 14796 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2810
INFO 2026-05-28 23:26:37,916 log 25512 20540 "GET /static/admin/css/login.css HTTP/1.1" 200 951
INFO 2026-05-28 23:26:37,919 log 25512 4524 "GET /static/admin/js/theme.js HTTP/1.1" 200 1653
INFO 2026-05-28 23:26:37,922 log 25512 18088 "GET /static/admin/css/responsive.css HTTP/1.1" 200 16273
INFO 2026-05-28 23:26:37,933 log 25512 18088 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2026-05-28 23:27:02,363 log 25512 18088 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2026-05-28 23:27:02,435 log 25512 18088 "GET /admin/ HTTP/1.1" 200 6021
INFO 2026-05-28 23:27:02,510 log 25512 18088 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
WARNING 2026-05-28 23:27:13,127 log 25512 18088 Method Not Allowed: /api/token/
WARNING 2026-05-28 23:27:13,130 log 25512 18088 "GET /api/token/ HTTP/1.1" 405 7642
INFO 2026-05-28 23:27:13,236 log 25512 4524 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 200 3385
INFO 2026-05-28 23:27:13,238 log 25512 20540 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 200 817
INFO 2026-05-28 23:27:13,239 log 25512 14796 "GET /static/rest_framework/css/default.css HTTP/1.1" 200 1152
INFO 2026-05-28 23:27:13,243 log 25512 12312 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 200 3597
INFO 2026-05-28 23:27:13,264 log 25512 4524 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 200 39680
INFO 2026-05-28 23:27:13,266 log 25512 20540 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 200 1719
INFO 2026-05-28 23:27:13,266 log 25512 12312 "GET /static/rest_framework/js/default.js HTTP/1.1" 200 1268
INFO 2026-05-28 23:27:13,268 log 25512 14796 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 200 13632
INFO 2026-05-28 23:27:13,272 log 25512 22312 "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
INFO 2026-05-28 23:27:13,274 log 25512 18088 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 200 121457
INFO 2026-05-28 23:32:55,213 log 25512 12876 "GET /health/ HTTP/1.1" 200 102
INFO 2026-05-28 23:32:55,223 log 25512 12876 "GET /health/ HTTP/1.1" 200 102
INFO 2026-05-28 23:51:56,219 autoreload 25988 23880 Watching for file changes with StatReloader
INFO 2026-05-28 23:52:43,113 log 25512 17496 "GET / HTTP/1.1" 200 512
INFO 2026-05-28 23:58:28,043 log 25512 25584 "GET / HTTP/1.1" 200 512
INFO 2026-05-28 23:59:52,301 autoreload 19100 15244 Watching for file changes with StatReloader
INFO 2026-05-28 23:59:57,958 log 19100 26300 "GET / HTTP/1.1" 200 512
INFO 2026-05-29 00:10:18,419 autoreload 19100 15244 C:\Users\SURFACE 5\SafeYouth-AI\backend\safeyouth_api\__init__.py changed, reloading.
INFO 2026-05-29 00:10:22,021 autoreload 25272 8972 Watching for file changes with StatReloader
INFO 2026-05-29 00:12:43,360 autoreload 25272 8972 C:\Users\SURFACE 5\SafeYouth-AI\backend\safeyouth_api\settings.py changed, reloading.
INFO 2026-05-29 12:49:59,600 autoreload 24456 25796 Watching for file changes with StatReloader
INFO 2026-05-29 12:50:46,909 log 24456 11368 "GET / HTTP/1.1" 200 512
INFO 2026-05-29 12:53:01,281 log 24456 2364 "GET /health/ HTTP/1.1" 200 102
